userId,movieId,rating
1,1951,4.0
1,1952,4.5
1,1954,4.5
1,1955,4.0
1,1956,4.5
1,1958,3.5
1,1959,2.5
1,1960,4.5
1,1961,4.5
1,1962,4.0
1,1963,3.5
1,1964,3.5
1,1965,3.0
1,1967,3.0
1,1968,3.5
1,1970,3.0
1,1971,2.5
1,1972,2.5
1,1975,1.5
1,1982,3.5
1,1991,3.0
1,1994,3.5
1,1995,2.5
1,1997,4.0
1,2000,4.0
1,2001,3.5
1,2002,2.5
1,2003,4.0
1,2005,3.0
1,2006,3.0
1,2009,3.5
1,2010,4.0
1,2011,3.0
1,2012,3.5
1,2015,3.0
1,2018,3.5
1,2020,4.5
1,2021,3.0
1,2022,4.0
1,2023,3.0
1,2025,3.0
1,2034,2.5
1,2042,2.5
1,2046,3.5
1,2052,3.0
1,2053,2.5
1,2054,2.5
1,2058,3.5
1,2059,3.0
1,2060,3.0
1,2064,3.5
1,2065,3.5
1,2066,4.0
1,2067,4.0
1,2068,5.0
1,2072,3.0
1,2076,3.5
1,2078,3.5
1,2080,4.0
1,2081,3.5
1,2082,3.0
1,2083,3.5
1,2087,3.5
1,2089,3.0
1,2090,3.0
1,2094,3.0
1,2096,3.5
1,2100,3.0
1,2105,3.0
1,2107,2.5
1,2108,3.0
1,2109,3.5
1,2110,3.5
1,2111,3.5
1,2112,4.0
1,2114,3.0
1,2116,3.0
1,2117,3.5
1,2118,3.0
1,2120,3.0
1,2121,2.5
1,2122,2.5
1,2124,3.0
1,2125,3.0
1,2126,2.5
1,2130,5.0
1,2132,4.5
1,2133,3.0
1,2136,3.0
1,2137,3.0
1,2138,3.5
1,2139,3.5
1,2141,3.0
1,2143,3.0
1,2144,3.0
1,2146,2.0
1,2155,4.0
1,2159,3.5
1,2161,3.5
1,2167,3.0
1,2174,3.5
1,2176,4.0
1,2178,3.5
1,2181,3.5
1,2183,3.5
1,2184,4.5
1,2186,4.0
1,2188,0.5
1,2193,3.5
1,2194,4.0
1,2202,4.5
1,2203,4.0
1,2206,5.0
1,2208,4.0
1,2231,3.0
1,2243,3.5
1,2245,3.0
1,2247,3.0
1,2248,3.5
1,2253,2.5
1,2262,2.5
1,2269,2.5
1,2273,3.0
1,2279,2.5
1,2288,4.0
1,2294,3.0
1,2296,3.0
1,2297,3.5
1,2300,3.5
1,2301,3.0
1,2302,3.5
1,2303,4.5
1,2311,3.0
1,2312,4.0
1,2313,4.5
1,2315,2.5
1,2318,3.5
1,2320,3.0
1,2321,4.0
1,2324,4.0
1,2325,2.0
1,2328,1.5
1,2329,4.0
1,2333,4.5
1,2336,4.0
1,2346,3.0
1,2348,4.5
1,2352,3.5
1,2353,3.0
1,2355,3.0
1,2359,3.5
1,2363,3.5
1,2366,4.0
1,2367,2.5
1,2371,3.0
1,2373,2.5
1,2376,2.5
1,2378,3.0
1,2379,3.0
1,2381,2.5
1,2384,2.5
1,2387,3.0
1,2389,1.5
1,2390,3.0
1,2391,4.5
1,2393,3.0
1,2396,3.5
1,2398,3.5
1,2401,4.5
1,2402,3.0
1,2403,4.0
1,2405,3.0
1,2406,3.0
1,2409,3.5
1,2410,3.0
1,2411,3.0
1,2412,2.5
1,2413,3.5
1,2414,3.0
1,2420,4.5
1,2421,3.0
1,2423,3.5
1,2424,3.0
1,2427,3.5
1,2428,2.5
1,2431,3.0
1,2432,3.0
1,2439,3.5
1,2447,3.0
1,2450,2.5
1,2455,3.5
1,2456,2.5
1,2459,3.5
1,2463,4.5
1,2467,3.5
1,2468,2.5
1,2469,3.0
1,2470,4.0
1,2474,4.5
1,2476,3.0
1,2478,3.0
1,2485,2.5
1,2488,3.5
1,2490,3.0
1,2513,3.0
1,2517,3.0
1,2518,3.0
1,2524,3.0
1,2527,4.0
1,2528,3.0
1,2529,4.0
1,2530,2.0
1,2531,2.5
1,2532,3.0
1,2533,3.0
1,2541,3.0
1,2542,4.0
1,2550,3.5
1,2551,3.5
1,2558,2.5
1,2560,2.0
1,2561,3.0
1,2565,4.5
1,2571,4.0
1,2579,3.5
1,2580,3.5
1,2581,2.5
1,2594,3.5
1,2598,2.5
1,2599,4.5
1,2600,3.0
1,2605,2.5
1,2617,2.5
1,2628,3.0
1,2633,4.5
1,2640,3.5
1,2641,4.0
1,2644,3.5
1,2648,4.0
1,2657,3.5
1,2662,3.0
1,2664,3.5
1,2671,3.0
1,2672,3.5
1,2683,3.0
1,2687,3.0
1,2694,2.0
1,2699,3.0
1,2700,3.5
1,2701,2.5
1,2702,3.0
1,2706,3.5
1,2710,3.0
1,2712,3.5
1,2713,2.0
1,2716,3.5
1,2717,3.0
1,2718,3.0
1,2722,2.5
1,2723,3.0
1,2724,2.0
1,2726,4.0
1,2729,4.5
1,2730,4.0
1,2731,5.0
1,2732,4.5
1,2734,3.0
1,2739,4.0
1,2745,3.5
1,2746,4.5
1,2750,3.5
1,2761,4.0
1,2762,4.0
1,2764,3.5
1,2770,3.0
1,2779,3.0
1,2788,3.5
1,2791,3.5
1,2792,3.0
1,2793,2.5
1,2795,3.5
1,2796,3.0
1,2797,3.5
1,2802,3.0
1,2803,3.0
1,2804,4.0
1,2806,2.5
1,2808,2.5
1,2819,4.0
1,2826,3.0
1,2827,2.5
1,2840,1.0
1,2857,3.5
1,2863,3.5
1,2867,3.5
1,2871,3.5
1,2877,3.5
1,2881,3.0
1,2883,3.0
1,2890,3.5
1,2908,4.0
1,2912,3.5
1,2916,3.5
1,2917,3.5
1,2918,3.5
1,2919,4.0
1,2921,4.5
1,2922,3.0
1,2926,4.5
1,2929,4.5
1,2932,4.5
1,2935,4.0
1,2936,4.0
1,2942,1.5
1,2944,3.5
1,2946,3.5
1,2948,3.5
1,2949,4.5
1,2950,2.5
1,2951,4.5
1,2952,4.0
1,2953,3.0
1,2959,3.5
1,2968,3.5
1,2970,4.0
1,2971,4.0
1,2976,3.0
1,2985,3.5
1,2986,2.5
1,2987,3.5
1,2990,2.5
1,2991,3.0
1,2993,4.0
1,2995,2.5
1,3000,4.0
1,3005,3.0
1,3016,3.0
1,3018,4.5
1,3019,5.0
1,3020,3.5
1,3022,4.0
1,3030,4.5
1,3034,3.5
1,3039,4.0
1,3040,3.5
1,3044,3.0
1,3052,3.0
1,3053,3.0
1,3060,3.5
1,3062,4.5
1,3066,2.5
1,3067,3.5
1,3068,4.5
1,3070,3.5
1,3071,3.5
1,3072,3.5
1,3075,3.5
1,3081,3.0
1,3082,3.0
1,3083,3.0
1,3087,3.0
1,3088,4.0
1,3089,4.5
1,3093,4.5
1,3095,5.0
1,3099,3.0
1,3100,4.0
1,3101,3.0
1,3102,3.0
1,3107,3.0
1,3108,3.5
1,3113,2.5
1,3114,3.5
1,3130,2.5
1,3134,4.5
1,3146,2.5
1,3147,4.0
1,3148,3.5
1,3152,5.0
1,3155,3.0
1,3156,3.5
1,3157,2.5
1,3168,4.0
1,3169,3.0
1,3173,3.0
1,3175,4.5
1,3176,3.5
1,3178,4.0
1,3186,3.5
1,3196,4.0
1,3198,4.0
1,3200,3.5
1,3201,4.0
1,3203,4.0
1,3204,3.0
1,3208,2.5
1,3210,3.5
1,3243,2.5
1,3246,4.5
1,3248,3.0
1,3250,3.0
1,3252,4.0
1,3253,4.0
1,3254,2.5
1,3255,3.5
1,3256,3.0
1,3257,3.0
1,3258,3.0
1,3259,3.0
1,3260,4.5
1,3261,3.0
1,3262,3.5
1,3263,3.5
1,3265,3.5
1,3266,3.5
1,3267,4.5
1,3269,3.0
1,3271,4.5
1,3272,3.5
1,3273,2.5
1,3275,3.5
1,3285,3.0
1,3298,3.0
1,3300,2.5
1,3301,3.0
1,3307,4.0
1,3310,4.0
1,3316,2.5
1,3317,3.5
1,3328,3.5
1,3334,3.5
1,3354,2.5
1,3355,2.0
1,3358,3.0
1,3360,4.0
1,3361,3.5
1,3362,4.5
1,3363,3.5
1,3388,2.5
1,3396,3.5
1,3397,3.5
1,3398,3.0
1,3408,4.0
1,3409,3.0
1,3418,3.5
1,3421,3.5
1,3424,4.5
1,3430,3.5
1,3435,4.0
1,3438,3.0
1,3441,2.5
1,3444,3.0
1,3448,3.5
1,3450,3.0
1,3451,3.0
1,3452,3.0
1,3461,3.5
1,3462,4.0
1,3467,4.0
1,3468,4.5
1,3469,4.5
1,3471,3.5
1,3476,3.5
1,3477,3.0
1,3478,3.0
1,3481,3.5
1,3484,2.5
1,3494,4.5
1,3498,4.5
1,3503,4.0
1,3504,4.5
1,3505,3.5
1,3507,3.5
1,3508,4.5
1,3510,3.5
1,3524,3.0
1,3525,2.5
1,3526,4.5
1,3527,3.5
1,3528,3.0
1,3535,3.5
1,3536,3.0
1,3543,3.5
1,3545,4.5
1,3546,4.0
1,3551,3.5
1,3552,3.5
1,3578,3.5
1,3591,3.0
1,3608,4.0
1,3614,2.5
1,3615,3.0
1,3618,3.0
1,3623,2.5
1,3624,3.0
1,3633,3.0
1,3635,3.5
1,3638,3.0
1,3646,2.5
1,3649,3.0
1,3654,3.5
1,3671,3.5
1,3676,3.5
1,3682,3.0
1,3683,3.5
1,3684,4.5
1,3685,3.0
1,3686,2.0
1,3688,3.0
1,3697,1.0
1,3699,4.0
1,3701,3.0
1,3702,3.5
1,3703,3.5
1,3704,4.0
1,3707,3.0
1,3708,1.5
1,3712,3.0
1,3717,3.0
1,3723,3.0
1,3726,3.5
1,3727,3.5
1,3730,3.5
1,3735,4.5
1,3740,4.0
1,3741,4.5
1,3742,4.0
1,3745,3.0
1,3751,4.5
1,3752,2.0
1,3753,3.0
1,3755,2.5
1,3760,3.0
1,3763,3.0
1,3785,3.0
1,3788,3.5
1,3791,2.5
1,3798,3.0
1,3802,2.5
1,3812,3.0
1,3814,3.5
1,3821,2.0
1,3825,3.0
1,3826,2.5
1,3827,3.0
1,3841,2.5
1,3844,3.5
1,3852,2.5
1,3861,3.0
1,3863,2.0
1,3869,3.0
1,3871,4.5
1,3882,2.5
1,3893,4.0
1,3896,3.0
1,3897,4.0
1,3910,3.0
1,3918,3.0
1,3927,4.5
1,3932,3.5
1,3948,3.5
1,3949,3.5
1,3950,3.0
1,3952,3.0
1,3967,3.5
1,3968,2.5
1,3969,3.5
1,3972,4.0
1,3977,2.5
1,3979,2.5
1,3980,3.5
1,3981,2.5
1,3983,4.5
1,3986,2.5
1,3988,3.0
1,3993,3.5
1,3994,3.0
1,3996,4.5
1,3998,3.0
1,3999,3.0
1,4002,3.5
1,4005,2.5
1,4007,3.5
1,4008,4.5
1,4010,3.0
1,4011,4.0
1,4014,3.0
1,4015,2.5
1,4016,3.5
1,4018,3.0
1,4019,3.5
1,4022,4.5
1,4023,3.0
1,4027,3.5
1,4029,4.0
1,4033,4.0
1,4034,3.5
1,4036,4.0
1,4041,4.0
1,4052,3.0
1,4054,3.0
1,4062,3.0
1,4084,3.0
1,4085,3.5
1,4086,3.0
1,4103,4.0
1,4105,3.5
1,4121,3.0
1,4132,2.5
1,4133,2.5
1,4144,4.5
1,4148,1.5
1,4161,2.5
1,4210,3.5
1,4211,4.5
1,4220,3.5
1,4226,4.0
1,4228,2.5
1,4234,3.5
1,4239,2.5
1,4246,4.0
1,4254,2.0
1,4255,2.0
1,4280,3.5
1,4291,3.0
1,4292,4.5
1,4299,3.0
1,4306,3.5
1,4308,3.5
1,4310,3.0
1,4321,3.0
1,4322,4.0
1,4326,3.5
1,4329,5.0
1,4333,2.5
1,4340,2.0
1,4344,3.0
1,4351,3.5
1,4356,3.5
1,4366,3.0
1,4367,0.5
1,4369,2.5
1,4370,3.5
1,4378,3.5
1,4386,2.5
1,4388,2.5
1,4396,3.0
1,4406,4.5
1,4410,3.0
1,4427,4.5
1,4446,2.5
1,4447,3.0
1,4448,3.0
1,4464,3.5
1,4467,3.5
1,4478,4.0
1,4480,3.0
1,4487,2.5
1,4488,3.0
1,4489,3.0
1,4498,2.5
1,4499,4.0
1,4506,3.0
1,4508,3.0
1,4509,3.0
1,4531,2.5
1,4533,3.5
1,4541,3.0
1,4545,3.0
1,4546,3.5
1,4553,3.5
1,4558,2.5
1,4564,2.5
1,4571,3.0
1,4572,2.5
1,4577,4.0
1,4587,2.5
1,4613,2.5
1,4616,3.5
1,4623,3.0
1,4639,2.5
1,4641,3.5
1,4642,3.5
1,4643,2.5
1,4649,3.0
1,4654,3.0
1,4661,3.0
1,4677,3.0
1,4678,3.5
1,4679,3.0
1,4681,3.0
1,4701,3.0
1,4713,3.0
1,4718,2.5
1,4719,3.0
1,4720,3.5
1,4725,3.0
1,4728,3.0
1,4733,3.0
1,4734,2.5
1,4735,2.5
1,4744,3.0
1,4754,3.5
1,4787,3.0
1,4799,3.5
1,4809,3.5
1,4815,2.5
1,4816,3.0
1,4821,3.0
1,4835,5.0
1,4844,3.0
1,4848,4.0
1,4855,3.5
1,4857,4.0
1,4865,2.5
1,4866,2.5
1,4873,3.5
1,4874,3.5
1,4876,2.5
1,4878,4.0
1,4880,3.5
1,4881,4.0
1,4886,4.0
1,4887,2.5
1,4889,3.0
1,4890,2.5
1,4896,4.0
1,4901,3.0
1,4902,3.5
1,4903,4.5
1,4914,4.5
1,4932,3.5
1,4936,4.0
1,4941,4.0
1,4954,3.0
1,4957,3.0
1,4958,3.0
1,4963,3.5
1,4967,4.5
1,4971,3.0
1,4973,4.0
1,4974,2.5
1,4978,4.5
1,4979,3.5
1,4993,4.0
1,5008,4.0
1,5009,3.0
1,5010,3.5
1,5013,4.0
1,5014,3.5
1,5015,4.0
1,5016,3.0
1,5021,3.5
1,5025,2.5
1,5026,3.5
1,5040,2.5
1,5047,3.0
1,5049,3.0
1,5055,4.0
1,5066,3.5
1,5103,3.5
1,5105,3.5
1,5108,3.5
1,5120,4.0
1,5128,2.5
1,5135,3.5
1,5139,3.0
1,5147,4.5
1,5151,2.5
1,5218,3.5
1,5219,1.5
1,5225,3.5
1,5247,4.0
1,5254,2.5
1,5266,3.0
1,5267,3.0
1,5291,4.0
1,5292,3.5
1,5293,3.0
1,5294,3.0
1,5296,2.5
1,5303,2.5
1,5308,3.0
1,5312,3.0
1,5313,2.5
1,5323,2.0
1,5339,3.5
1,5349,3.0
1,5364,2.0
1,5377,4.5
1,5378,3.0
1,5388,4.5
1,5400,2.5
1,5418,3.5
1,5419,1.5
1,5420,3.0
1,5444,4.0
1,5445,3.5
1,5446,3.5
1,5449,2.5
1,5452,2.5
1,5459,3.0
1,5463,3.0
1,5464,3.5
1,5481,2.5
1,5500,3.5
1,5505,2.5
1,5506,3.0
1,5508,3.5
1,5522,3.0
1,5524,2.5
1,5528,3.0
1,5530,2.5
1,5540,3.0
1,5541,3.0
1,5544,3.0
1,5548,3.0
1,5553,3.0
1,5577,3.5
1,5602,3.5
1,5608,3.5
1,5617,3.5
1,5618,4.0
1,5621,2.5
1,5630,3.0
1,5650,3.5
1,5666,3.0
1,5669,4.0
1,5673,3.5
1,5679,3.5
1,5690,4.0
1,5693,4.5
1,5784,2.5
1,5785,3.0
1,5791,3.5
1,5796,1.0
1,5809,3.0
1,5810,3.5
1,5812,4.0
1,5816,3.5
1,5872,2.5
1,5876,4.0
1,5881,3.0
1,5882,3.5
1,5893,3.5
1,5902,3.5
1,5903,3.5
1,5942,2.5
1,5943,2.5
1,5944,3.0
1,5945,3.5
1,5952,4.0
1,5954,3.5
1,5955,3.0
1,5957,3.0
1,5959,3.0
1,5970,3.5
1,5971,4.0
1,5989,4.5
1,5991,3.5
1,5995,4.5
1,6016,4.5
1,6058,2.0
1,6062,4.5
1,6156,3.0
1,6157,2.5
1,6187,3.5
1,6188,3.0
1,6197,3.0
1,6238,3.0
1,6242,3.5
1,6264,2.5
1,6281,3.0
1,6287,3.0
1,6290,3.0
1,6296,3.5
1,6297,3.0
1,6301,3.5
1,6303,3.0
1,6305,4.0
1,6323,3.5
1,6331,3.5
1,6350,4.0
1,6365,3.5
1,6373,3.0
1,6377,4.0
1,6378,3.0
1,6380,3.5
1,6385,4.5
1,6440,3.5
1,6502,3.5
1,6503,2.5
1,6534,2.5
1,6535,2.5
1,6538,3.0
1,6539,4.0
1,6541,2.5
1,6548,3.0
1,6552,3.5
1,6564,2.5
1,6565,3.5
1,6586,3.0
1,6595,2.0
1,6615,2.0
1,6617,3.5
1,6618,4.5
1,6659,4.0
1,6662,4.5
1,6663,3.0
1,6664,3.0
1,6666,4.0
1,6707,2.5
1,6709,3.0
1,6711,4.5
1,6724,4.0
1,6731,4.0
1,6754,3.0
1,6755,3.5
1,6773,3.5
1,6774,3.5
1,6777,4.5
1,6787,4.0
1,6793,2.5
1,6796,4.5
1,6797,4.0
1,6800,2.5
1,6807,3.5
1,6810,3.0
1,6820,3.0
1,6852,4.5
1,6862,3.0
1,6863,4.5
1,6870,4.0
1,6873,3.0
1,6874,4.0
1,6879,3.5
1,6880,3.0
1,6888,2.5
1,6890,3.5
1,6893,4.0
1,6932,4.5
1,6934,1.5
1,6936,4.0
1,6942,3.0
1,6944,3.0
1,6947,3.5
1,6950,3.0
1,6953,3.5
1,6957,3.5
1,6966,3.0
1,6974,3.0
1,6975,3.5
1,6979,4.5
1,6987,4.0
1,6993,4.0
1,7000,2.5
1,7001,4.5
1,7004,2.5
1,7007,3.0
1,7008,4.0
1,7013,4.0
1,7017,1.0
1,7022,3.5
1,7027,3.5
1,7036,3.0
1,7040,4.5
1,7044,3.5
1,7045,3.0
1,7046,3.0
1,7064,4.0
1,7072,3.5
1,7076,3.5
1,7084,3.5
1,7090,3.5
1,7099,4.0
1,7104,2.5
1,7116,4.0
1,7121,3.5
1,7123,3.5
1,7132,4.0
1,7137,3.0
1,7139,4.0
1,7147,4.0
1,7149,3.0
1,7150,2.0
1,7151,3.5
1,7153,4.0
1,7154,1.5
1,7156,4.0
1,7160,4.0
1,7162,3.5
1,7164,3.5
1,7215,4.0
1,7228,2.5
1,7247,3.0
1,7254,3.5
1,7256,4.0
1,7285,4.0
1,7293,3.0
1,7323,3.5
1,7324,3.0
1,7327,4.5
1,7346,3.0
1,7347,3.0
1,7362,3.0
1,7366,3.0
1,7367,3.0
1,7371,4.0
1,7373,3.0
